Index	low	moderate	severe
2017-03-24 05:05:00	NA	NA	83.85
2017-03-24 05:10:00	NA	NA	84.4
2017-03-24 05:15:00	NA	NA	84.59
2017-03-24 05:20:00	NA	NA	84.57
2017-03-24 05:25:00	NA	NA	84.14
2017-03-24 05:30:00	NA	NA	83.05
2017-03-24 05:35:00	NA	81.91	81.91
2017-03-24 05:40:00	NA	81.35	81.35
2017-03-24 05:45:00	NA	81.05	81.05
2017-03-24 05:50:00	NA	80.12	80.12
2017-03-24 05:55:00	NA	79.59	79.59
2017-03-24 06:00:00	NA	80.52	80.52
2017-03-24 06:05:00	NA	84.2	84.2
2017-03-24 06:10:00	NA	90.35	90.35
2017-03-24 06:15:00	NA	94.21	NA
2017-03-24 06:20:00	NA	95.43	NA
2017-03-24 06:25:00	NA	95.43	NA
2017-03-24 06:30:00	NA	95.47	NA
2017-03-24 06:35:00	NA	96.21	NA
2017-03-24 06:40:00	NA	98.17	NA
2017-03-24 06:45:00	NA	100.74	NA
2017-03-24 06:50:00	NA	102.77	NA
2017-03-24 06:55:00	NA	103.2	NA
2017-03-24 07:00:00	NA	101.6	NA
2017-03-24 07:05:00	NA	99.9	NA
2017-03-24 07:10:00	NA	99.13	NA
2017-03-24 07:15:00	NA	98.92	NA
2017-03-24 07:20:00	NA	98.78	NA
2017-03-24 07:25:00	NA	98.67	98.67
2017-03-24 07:30:00	NA	98.97	98.97
2017-03-24 07:35:00	NA	99.74	99.74
2017-03-24 07:40:00	NA	100.83	100.83
2017-03-24 07:45:00	NA	101.94	101.94
2017-03-24 07:50:00	NA	103.05	103.05
2017-03-24 07:55:00	NA	104.19	104.19
2017-03-24 08:00:00	NA	105.29	105.29
2017-03-24 08:05:00	NA	NA	106.16
2017-03-24 08:10:00	NA	NA	106.86
2017-03-24 08:15:00	NA	NA	107.16
2017-03-24 08:20:00	NA	NA	107.27
2017-03-24 08:25:00	NA	NA	107.52
2017-03-24 08:30:00	NA	NA	108.86
2017-03-24 08:35:00	NA	NA	112.63
2017-03-24 08:40:00	NA	NA	120.73
2017-03-24 08:45:00	NA	NA	133.7
2017-03-24 08:50:00	NA	NA	148.56
2017-03-24 08:55:00	NA	NA	162.84
2017-03-24 09:00:00	NA	NA	175.83
2017-03-24 09:05:00	NA	NA	187.53
2017-03-24 09:10:00	NA	NA	197.63
2017-03-24 09:15:00	NA	NA	206.22
2017-03-24 09:20:00	NA	NA	213.65
2017-03-24 09:25:00	NA	NA	220.15
2017-03-24 09:30:00	NA	NA	225.88
2017-03-24 09:35:00	NA	NA	230.74
2017-03-24 09:40:00	NA	NA	234.29
2017-03-24 09:45:00	NA	NA	235.99
2017-03-24 09:50:00	NA	NA	235.91
2017-03-24 09:55:00	NA	NA	235.24
2017-03-24 10:00:00	NA	NA	235.17
2017-03-24 10:05:00	NA	NA	235.66
2017-03-24 10:10:00	NA	NA	236.5
2017-03-24 10:15:00	NA	NA	237.64
2017-03-24 10:20:00	NA	NA	239
2017-03-24 10:25:00	NA	NA	240.15
2017-03-24 10:30:00	NA	NA	241.27
2017-03-24 10:35:00	NA	NA	242.4
2017-03-24 10:40:00	NA	NA	243.28
2017-03-24 10:45:00	NA	NA	243.74
2017-03-24 10:50:00	NA	NA	243.78
2017-03-24 10:55:00	NA	NA	243.9
2017-03-24 11:00:00	NA	NA	243.98
2017-03-24 11:05:00	NA	NA	243.88
2017-03-24 11:10:00	NA	NA	243.35
2017-03-24 11:15:00	NA	NA	242.4
2017-03-24 11:20:00	NA	NA	240.94
2017-03-24 11:25:00	NA	NA	238.8
2017-03-24 11:30:00	NA	NA	235.95
2017-03-24 11:35:00	NA	NA	231.44
2017-03-24 11:40:00	NA	NA	223.73
2017-03-24 11:45:00	NA	NA	211.77
2017-03-24 11:50:00	NA	NA	196.19
2017-03-24 11:55:00	NA	NA	178.16
2017-03-24 12:00:00	NA	NA	159.74
2017-03-24 12:05:00	NA	NA	145.05
2017-03-24 12:10:00	NA	NA	136.71
2017-03-24 12:15:00	NA	NA	133.26
2017-03-24 12:20:00	NA	NA	133.27
2017-03-24 12:25:00	NA	NA	136.83
2017-03-24 12:30:00	NA	NA	140.67
2017-03-24 12:35:00	NA	NA	143.48
2017-03-24 12:40:00	NA	NA	146.48
2017-03-24 12:45:00	NA	NA	150
2017-03-24 12:50:00	NA	NA	153.52
2017-03-24 12:55:00	NA	156.33	156.33
2017-03-24 13:00:00	NA	158.19	158.19
2017-03-24 13:05:00	NA	159.14	159.14
2017-03-24 13:10:00	NA	160.36	160.36
2017-03-24 13:15:00	NA	162.41	162.41
2017-03-24 13:20:00	NA	164.52	164.52
2017-03-24 13:25:00	NA	165.93	165.93
2017-03-24 13:30:00	NA	167.29	167.29
2017-03-24 13:35:00	NA	169.37	NA
2017-03-24 13:40:00	NA	171.44	NA
2017-03-24 13:45:00	NA	172.66	NA
2017-03-24 13:50:00	NA	173.37	NA
2017-03-24 13:55:00	NA	173.38	NA
2017-03-24 14:00:00	NA	172.62	NA
2017-03-24 14:05:00	NA	171.57	NA
2017-03-24 14:10:00	NA	171.65	NA
2017-03-24 14:15:00	NA	172.47	NA
2017-03-24 14:20:00	NA	173.03	NA
2017-03-24 14:25:00	NA	173.95	NA
2017-03-24 14:30:00	NA	175.58	NA
2017-03-24 14:35:00	NA	177.23	NA
2017-03-24 14:40:00	NA	177.44	NA
2017-03-24 14:45:00	NA	176.14	176.14
2017-03-24 14:50:00	NA	174.53	174.53
2017-03-24 14:55:00	NA	173.1	173.1
2017-03-24 15:00:00	NA	171.92	171.92
2017-03-24 15:05:00	NA	170.33	170.33
2017-03-24 15:10:00	NA	167.49	167.49
2017-03-24 15:15:00	NA	164.09	164.09
2017-03-24 15:20:00	NA	160.42	160.42
2017-03-24 15:25:00	NA	NA	156.05
2017-03-24 15:30:00	NA	NA	150.9
2017-03-24 15:35:00	NA	NA	145.52
2017-03-24 15:40:00	NA	NA	140.23
2017-03-24 15:45:00	NA	NA	135.92
2017-03-24 15:50:00	NA	NA	133.1
2017-03-24 15:55:00	NA	NA	131
2017-03-24 16:00:00	NA	NA	128.58
2017-03-24 16:05:00	NA	NA	124.73
2017-03-24 16:10:00	NA	NA	120.28
2017-03-24 16:15:00	NA	NA	116.01
2017-03-24 16:20:00	NA	NA	111.37
2017-03-24 16:25:00	NA	NA	106.59
2017-03-24 16:30:00	NA	NA	103.3
2017-03-24 16:35:00	101.14	NA	101.14
2017-03-24 16:40:00	99.07	NA	99.07
2017-03-24 16:45:00	97.23	NA	97.23
2017-03-24 16:50:00	96.17	NA	96.17
2017-03-24 16:55:00	95.44	NA	95.44
2017-03-24 17:00:00	94.73	NA	94.73
2017-03-24 17:05:00	94.45	NA	94.45
2017-03-24 17:10:00	94.13	NA	94.13
2017-03-24 17:15:00	93.55	NA	NA
2017-03-24 17:20:00	93.03	NA	NA
2017-03-24 17:25:00	92.53	NA	NA
2017-03-24 17:30:00	91.9	NA	NA
2017-03-24 17:35:00	91.09	NA	NA
2017-03-24 17:40:00	90.2	NA	NA
2017-03-24 17:45:00	89.79	NA	NA
2017-03-24 17:50:00	89.93	NA	NA
2017-03-24 17:55:00	90.71	NA	NA
2017-03-24 18:00:00	92.79	NA	NA
2017-03-24 18:05:00	96.36	NA	NA
2017-03-24 18:10:00	100.15	NA	NA
2017-03-24 18:15:00	102.73	NA	NA
2017-03-24 18:20:00	103.8	NA	NA
2017-03-24 18:25:00	104.73	NA	NA
2017-03-24 18:30:00	105.64	NA	NA
2017-03-24 18:35:00	105.74	NA	NA
2017-03-24 18:40:00	105.41	NA	NA
2017-03-24 18:45:00	104.78	NA	NA
2017-03-24 18:50:00	104.05	NA	NA
2017-03-24 18:55:00	103.29	NA	NA
2017-03-24 19:00:00	102.53	NA	NA
2017-03-24 19:05:00	101.64	NA	NA
2017-03-24 19:10:00	100.65	NA	NA
2017-03-24 19:15:00	99.83	NA	NA
2017-03-24 19:20:00	99.05	NA	NA
2017-03-24 19:25:00	98.42	NA	NA
2017-03-24 19:30:00	98.07	NA	NA
2017-03-24 19:35:00	98.27	NA	NA
2017-03-24 19:40:00	99.2	NA	NA
2017-03-24 19:45:00	101.12	NA	NA
2017-03-24 19:50:00	103.58	NA	NA
2017-03-24 19:55:00	105.15	NA	NA
2017-03-24 20:00:00	106.09	NA	NA
2017-03-24 20:05:00	106.63	NA	NA
2017-03-24 20:10:00	106.94	NA	NA
2017-03-24 20:15:00	107.28	NA	NA
2017-03-24 20:20:00	107.87	NA	NA
2017-03-24 20:25:00	108.43	NA	NA
2017-03-24 20:30:00	108.71	NA	NA
2017-03-24 20:35:00	108.7	NA	NA
2017-03-24 20:40:00	107.9	NA	NA
2017-03-24 20:45:00	105.92	NA	NA
2017-03-24 20:50:00	103.42	NA	NA
2017-03-24 20:55:00	101.34	NA	NA
2017-03-24 21:00:00	99.69	NA	NA
2017-03-24 21:05:00	97.91	NA	NA
2017-03-24 21:10:00	96.88	NA	NA
2017-03-24 21:15:00	96.06	NA	NA
2017-03-24 21:20:00	94.97	NA	NA
2017-03-24 21:25:00	93.28	NA	NA
2017-03-24 21:30:00	91.06	NA	NA
2017-03-24 21:35:00	90.92	NA	NA
2017-03-24 21:40:00	92.99	NA	NA
2017-03-24 21:45:00	96.93	NA	NA
2017-03-24 21:50:00	102.03	NA	NA
2017-03-24 21:55:00	107.66	NA	NA
2017-03-24 22:00:00	113.13	NA	NA
2017-03-24 22:05:00	117.36	NA	117.36
2017-03-24 22:10:00	120.28	NA	120.28
2017-03-24 22:15:00	122.1	NA	122.1
2017-03-24 22:20:00	122.93	NA	122.93
2017-03-24 22:25:00	123.07	NA	123.07
2017-03-24 22:30:00	122.8	NA	122.8
2017-03-24 22:35:00	122.64	NA	122.64
2017-03-24 22:40:00	122.48	NA	122.48
2017-03-24 22:45:00	NA	NA	122.65
2017-03-24 22:50:00	NA	NA	123.64
2017-03-24 22:55:00	NA	NA	124.71
2017-03-24 23:00:00	NA	NA	125.52
2017-03-24 23:05:00	NA	NA	125.72
2017-03-24 23:10:00	NA	NA	125.34
2017-03-24 23:15:00	NA	NA	124.59
2017-03-24 23:20:00	NA	NA	123.69
2017-03-24 23:25:00	NA	NA	123.02
2017-03-24 23:30:00	NA	NA	122.79
2017-03-24 23:35:00	NA	NA	122.9
2017-03-24 23:40:00	NA	NA	123.07
2017-03-24 23:45:00	NA	NA	123.21
2017-03-24 23:50:00	NA	NA	123.14
2017-03-24 23:55:00	NA	NA	123.03
2017-03-25 00:00:00	NA	NA	122.93
2017-03-25 00:05:00	NA	NA	122.77
2017-03-25 00:10:00	NA	NA	122.44
2017-03-25 00:15:00	NA	NA	121.88
2017-03-25 00:20:00	NA	NA	121.26
2017-03-25 00:25:00	NA	NA	120.62
2017-03-25 00:30:00	NA	NA	119.79
2017-03-25 00:35:00	NA	NA	118.59
2017-03-25 00:40:00	NA	NA	117.45
2017-03-25 00:45:00	NA	NA	116.49
2017-03-25 00:50:00	NA	NA	115.57
2017-03-25 00:55:00	NA	NA	114.93
2017-03-25 01:00:00	NA	NA	113.83
2017-03-25 01:05:00	NA	NA	112.88
2017-03-25 01:10:00	NA	NA	113.15
2017-03-25 01:15:00	NA	NA	113.81
2017-03-25 01:20:00	NA	NA	114.43
2017-03-25 01:25:00	NA	NA	114.84
2017-03-25 01:30:00	NA	NA	115.2
2017-03-25 01:35:00	NA	NA	115.59
2017-03-25 01:40:00	NA	NA	115.81
2017-03-25 01:45:00	NA	NA	115.92
2017-03-25 01:50:00	NA	NA	115.97
2017-03-25 01:55:00	NA	NA	115.98
2017-03-25 02:00:00	NA	NA	115.92
2017-03-25 02:05:00	NA	NA	115.8
2017-03-25 02:10:00	NA	NA	115.57
2017-03-25 02:15:00	NA	NA	115.1
2017-03-25 02:20:00	NA	NA	114.26
2017-03-25 02:25:00	NA	NA	113.3
2017-03-25 02:30:00	NA	NA	112.97
2017-03-25 02:35:00	NA	NA	112.79
2017-03-25 02:40:00	NA	NA	112.5
2017-03-25 02:45:00	NA	NA	112.05
2017-03-25 02:50:00	NA	NA	111.53
2017-03-25 02:55:00	NA	NA	110.9
2017-03-25 03:00:00	NA	NA	110.16
2017-03-25 03:05:00	NA	NA	109.51
2017-03-25 03:10:00	NA	NA	109.03
2017-03-25 03:15:00	NA	NA	108.6
2017-03-25 03:20:00	NA	NA	108.08
2017-03-25 03:25:00	NA	NA	107.63
2017-03-25 03:30:00	NA	NA	107.44
2017-03-25 03:35:00	NA	107.5	107.5
2017-03-25 03:40:00	NA	107.72	107.72
2017-03-25 03:45:00	NA	107.91	107.91
2017-03-25 03:50:00	NA	108.05	108.05
2017-03-25 03:55:00	NA	108.12	108.12
2017-03-25 04:00:00	NA	107.91	107.91
2017-03-25 04:05:00	NA	107.63	107.63
2017-03-25 04:10:00	NA	107.48	107.48
2017-03-25 04:15:00	NA	107.26	NA
2017-03-25 04:20:00	NA	107.07	NA
2017-03-25 04:25:00	NA	106.91	NA
2017-03-25 04:30:00	NA	106.8	NA
2017-03-25 04:35:00	NA	106.94	NA
2017-03-25 04:40:00	NA	107.05	NA
2017-03-25 04:45:00	NA	106.81	NA
2017-03-25 04:50:00	NA	106.49	NA
2017-03-25 04:55:00	NA	106.34	NA
2017-03-25 05:00:00	NA	106.28	NA
2017-03-25 05:05:00	NA	105.94	NA
2017-03-25 05:10:00	NA	105.44	NA
2017-03-25 05:15:00	NA	105.67	NA
2017-03-25 05:20:00	NA	106.28	NA
2017-03-25 05:25:00	NA	106.71	NA
2017-03-25 05:30:00	NA	106.99	NA
2017-03-25 05:35:00	NA	107.27	NA
2017-03-25 05:40:00	NA	107.6	NA
2017-03-25 05:45:00	NA	107.8	NA
2017-03-25 05:50:00	NA	107.88	NA
2017-03-25 05:55:00	NA	107.91	NA
2017-03-25 06:00:00	NA	107.88	NA
2017-03-25 06:05:00	NA	107.91	NA
2017-03-25 06:10:00	NA	108.21	NA
2017-03-25 06:15:00	NA	108.64	NA
2017-03-25 06:20:00	NA	108.98	NA
2017-03-25 06:25:00	NA	109.3	NA
2017-03-25 06:30:00	NA	109.72	NA
2017-03-25 06:35:00	NA	110.12	NA
2017-03-25 06:40:00	NA	110.48	NA
2017-03-25 06:45:00	NA	110.77	NA
2017-03-25 06:50:00	NA	111.37	NA
2017-03-25 06:55:00	NA	112.4	NA
2017-03-25 07:00:00	NA	113.28	NA
2017-03-25 07:05:00	NA	113.88	NA
2017-03-25 07:10:00	NA	114.31	NA
2017-03-25 07:15:00	NA	114.48	114.48
2017-03-25 07:20:00	NA	114.43	114.43
2017-03-25 07:25:00	NA	114.44	114.44
2017-03-25 07:30:00	NA	114.51	114.51
2017-03-25 07:35:00	NA	114.41	114.41
2017-03-25 07:40:00	NA	113.97	113.97
2017-03-25 07:45:00	NA	113.09	113.09
2017-03-25 07:50:00	NA	111.81	111.81
2017-03-25 07:55:00	NA	NA	110.63
2017-03-25 08:00:00	NA	NA	110.17
2017-03-25 08:05:00	NA	NA	109.98
2017-03-25 08:10:00	NA	NA	109.62
2017-03-25 08:15:00	NA	NA	108.64
2017-03-25 08:20:00	NA	NA	107.56
2017-03-25 08:25:00	NA	NA	106.34
2017-03-25 08:30:00	NA	NA	105.87
2017-03-25 08:35:00	NA	NA	106.4
2017-03-25 08:40:00	NA	NA	106.77
2017-03-25 08:45:00	NA	NA	106.28
2017-03-25 08:50:00	NA	NA	104.86
2017-03-25 08:55:00	NA	NA	102.85
2017-03-25 09:00:00	NA	NA	101.27
2017-03-25 09:05:00	NA	NA	100.19
2017-03-25 09:10:00	NA	NA	99.31
2017-03-25 09:15:00	NA	NA	98.69
2017-03-25 09:20:00	NA	NA	98.2
2017-03-25 09:25:00	NA	NA	97.47
2017-03-25 09:30:00	NA	NA	97.22
2017-03-25 09:35:00	NA	NA	97.92
2017-03-25 09:40:00	NA	NA	99.06
2017-03-25 09:45:00	NA	NA	100.06
2017-03-25 09:50:00	NA	NA	100.92
2017-03-25 09:55:00	NA	NA	101.76
2017-03-25 10:00:00	NA	NA	103.24
2017-03-25 10:05:00	NA	NA	104.69
2017-03-25 10:10:00	NA	NA	105.85
2017-03-25 10:15:00	NA	NA	106.58
2017-03-25 10:20:00	NA	NA	106.99
2017-03-25 10:25:00	NA	NA	107.17
2017-03-25 10:30:00	NA	NA	107.63
2017-03-25 10:35:00	NA	NA	108.28
2017-03-25 10:40:00	NA	NA	108.84
2017-03-25 10:45:00	NA	NA	109.53
2017-03-25 10:50:00	NA	NA	110.12
2017-03-25 10:55:00	NA	110.35	110.35
2017-03-25 11:00:00	NA	110.4	110.4
2017-03-25 11:05:00	NA	110.72	110.72
2017-03-25 11:10:00	NA	111.21	111.21
2017-03-25 11:15:00	NA	111.8	111.8
2017-03-25 11:20:00	NA	111.72	111.72
2017-03-25 11:25:00	NA	111.07	111.07
2017-03-25 11:30:00	NA	110.53	110.53
2017-03-25 11:35:00	NA	110.62	NA
2017-03-25 11:40:00	NA	110.55	NA
2017-03-25 11:45:00	NA	110.42	NA
2017-03-25 11:50:00	NA	110.08	NA
2017-03-25 11:55:00	NA	109.48	NA
2017-03-25 12:00:00	NA	108.95	NA
2017-03-25 12:05:00	NA	108.4	NA
2017-03-25 12:10:00	NA	107.78	NA
2017-03-25 12:15:00	NA	107.55	NA
2017-03-25 12:20:00	NA	108.03	NA
2017-03-25 12:25:00	NA	109.2	NA
2017-03-25 12:30:00	NA	110.99	NA
2017-03-25 12:35:00	NA	113.42	NA
2017-03-25 12:40:00	NA	116.57	NA
2017-03-25 12:45:00	NA	120.14	NA
2017-03-25 12:50:00	NA	123.88	NA
2017-03-25 12:55:00	NA	127.76	NA
2017-03-25 13:00:00	NA	132.23	NA
2017-03-25 13:05:00	NA	136.98	NA
2017-03-25 13:10:00	NA	140.88	NA
2017-03-25 13:15:00	NA	143.37	NA
2017-03-25 13:20:00	NA	143.91	NA
2017-03-25 13:25:00	NA	143.12	NA
2017-03-25 13:30:00	NA	140.67	NA
2017-03-25 13:35:00	NA	136.28	NA
2017-03-25 13:40:00	NA	129.85	NA
2017-03-25 13:45:00	NA	121.42	NA
2017-03-25 13:50:00	NA	111.87	NA
2017-03-25 13:55:00	NA	102.64	NA
2017-03-25 14:00:00	NA	95.02	NA
2017-03-25 14:05:00	NA	89.34	NA
2017-03-25 14:10:00	NA	85.15	NA
2017-03-25 14:15:00	NA	82.22	NA
2017-03-25 14:20:00	NA	80.43	NA
2017-03-25 14:25:00	NA	80.2	NA
2017-03-25 14:30:00	NA	81.1	NA
2017-03-25 14:35:00	82.29	82.29	NA
2017-03-25 14:40:00	83.31	83.31	NA
2017-03-25 14:45:00	84.17	84.17	NA
2017-03-25 14:50:00	85.24	85.24	NA
2017-03-25 14:55:00	86.8	86.8	NA
2017-03-25 15:00:00	88.84	88.84	NA
2017-03-25 15:05:00	91.3	91.3	NA
2017-03-25 15:10:00	94.23	94.23	NA
2017-03-25 15:15:00	97.13	NA	NA
2017-03-25 15:20:00	99.36	NA	NA
2017-03-25 15:25:00	100.73	NA	NA
2017-03-25 15:30:00	100.53	NA	NA
2017-03-25 15:35:00	99.4	NA	NA
2017-03-25 15:40:00	97.99	NA	NA
2017-03-25 15:45:00	96.8	NA	NA
2017-03-25 15:50:00	95.95	NA	NA
2017-03-25 15:55:00	96.21	NA	NA
2017-03-25 16:00:00	97.64	NA	NA
2017-03-25 16:05:00	99.81	NA	NA
2017-03-25 16:10:00	102.05	NA	NA
2017-03-25 16:15:00	103.88	NA	NA
2017-03-25 16:20:00	105.24	NA	NA
2017-03-25 16:25:00	106.14	NA	106.14
2017-03-25 16:30:00	106.62	NA	106.62
2017-03-25 16:35:00	106.81	NA	106.81
2017-03-25 16:40:00	106.84	NA	106.84
2017-03-25 16:45:00	106.72	NA	106.72
2017-03-25 16:50:00	106.53	NA	106.53
2017-03-25 16:55:00	106.42	NA	106.42
2017-03-25 17:00:00	106.1	NA	106.1
2017-03-25 17:05:00	NA	NA	105.53
2017-03-25 17:10:00	NA	NA	105.21
2017-03-25 17:15:00	NA	NA	105.41
2017-03-25 17:20:00	NA	NA	106
2017-03-25 17:25:00	NA	NA	107.09
2017-03-25 17:30:00	NA	NA	108.84
2017-03-25 17:35:00	NA	NA	111.33
2017-03-25 17:40:00	NA	NA	114.02
2017-03-25 17:45:00	NA	NA	116.4
2017-03-25 17:50:00	NA	NA	118.47
2017-03-25 17:55:00	NA	NA	120.21
2017-03-25 18:00:00	NA	NA	121.58
2017-03-25 18:05:00	NA	NA	122.62
2017-03-25 18:10:00	NA	NA	123.4
2017-03-25 18:15:00	NA	NA	123.99
2017-03-25 18:20:00	NA	NA	123.83
2017-03-25 18:25:00	NA	NA	122.88
2017-03-25 18:30:00	NA	NA	121.12
2017-03-25 18:35:00	NA	NA	119.09
2017-03-25 18:40:00	NA	NA	117.84
2017-03-25 18:45:00	NA	NA	117.51
2017-03-25 18:50:00	NA	NA	118.09
2017-03-25 18:55:00	NA	NA	119.57
2017-03-25 19:00:00	NA	NA	121.53
2017-03-25 19:05:00	NA	NA	123.77
2017-03-25 19:10:00	NA	NA	125.88
2017-03-25 19:15:00	NA	NA	127.47
2017-03-25 19:20:00	NA	NA	128.37
2017-03-25 19:25:00	NA	NA	128.86
2017-03-25 19:30:00	NA	NA	129.07
2017-03-25 19:35:00	NA	NA	128.78
2017-03-25 19:40:00	NA	NA	127.95
2017-03-25 19:45:00	NA	NA	126.97
2017-03-25 19:50:00	NA	NA	125.85
2017-03-25 19:55:00	NA	NA	124.41
2017-03-25 20:00:00	NA	NA	123.06
2017-03-25 20:05:00	NA	NA	122.16
2017-03-25 20:10:00	NA	NA	121.71
2017-03-25 20:15:00	NA	NA	121.22
2017-03-25 20:20:00	NA	NA	120.43
2017-03-25 20:25:00	NA	NA	119.45
2017-03-25 20:30:00	NA	NA	118.62
2017-03-25 20:35:00	NA	NA	117.97
2017-03-25 20:40:00	NA	NA	117.25
2017-03-25 20:45:00	NA	NA	116.2
2017-03-25 20:50:00	NA	NA	114.8
2017-03-25 20:55:00	NA	NA	113.21
2017-03-25 21:00:00	NA	NA	111.41
2017-03-25 21:05:00	NA	NA	109.7
2017-03-25 21:10:00	NA	NA	108.27
2017-03-25 21:15:00	NA	NA	107.17
2017-03-25 21:20:00	NA	NA	106.42
2017-03-25 21:25:00	NA	NA	105.86
2017-03-25 21:30:00	NA	NA	105.3
2017-03-25 21:35:00	NA	NA	104.62
2017-03-25 21:40:00	NA	NA	103.75
2017-03-25 21:45:00	NA	NA	102.69
2017-03-25 21:50:00	NA	NA	101.48
2017-03-25 21:55:00	100.27	NA	100.27
2017-03-25 22:00:00	99.28	NA	99.28
2017-03-25 22:05:00	98.68	NA	98.68
2017-03-25 22:10:00	98.34	NA	98.34
2017-03-25 22:15:00	97.87	NA	97.87
2017-03-25 22:20:00	97.36	NA	97.36
2017-03-25 22:25:00	97.05	NA	97.05
2017-03-25 22:30:00	96.99	NA	96.99
2017-03-25 22:35:00	96.7	NA	NA
2017-03-25 22:40:00	96.22	NA	NA
2017-03-25 22:45:00	95.74	NA	NA
2017-03-25 22:50:00	95.33	NA	NA
2017-03-25 22:55:00	95.14	NA	NA
2017-03-25 23:00:00	95.42	NA	NA
2017-03-25 23:05:00	96.12	NA	NA
2017-03-25 23:10:00	96.94	NA	NA
2017-03-25 23:15:00	97.6	NA	NA
2017-03-25 23:20:00	98.12	NA	NA
2017-03-25 23:25:00	98.61	NA	NA
2017-03-25 23:30:00	99.02	NA	NA
2017-03-25 23:35:00	99.17	NA	NA
2017-03-25 23:40:00	98.86	NA	NA
2017-03-25 23:45:00	97.92	NA	97.92
2017-03-25 23:50:00	96.24	NA	96.24
2017-03-25 23:55:00	94.56	NA	94.56
2017-03-26 00:00:00	93.41	NA	93.41
2017-03-26 00:05:00	92.57	NA	92.57
2017-03-26 00:10:00	91.97	NA	91.97
2017-03-26 00:15:00	91.48	NA	91.48
2017-03-26 00:20:00	91.21	NA	91.21
2017-03-26 00:25:00	NA	NA	91.09
2017-03-26 00:30:00	NA	NA	91.02
2017-03-26 00:35:00	NA	NA	90.98
2017-03-26 00:40:00	NA	NA	90.91
2017-03-26 00:45:00	NA	NA	90.78
2017-03-26 00:50:00	NA	NA	90.52
2017-03-26 00:55:00	NA	NA	90.1
2017-03-26 01:00:00	NA	NA	89.63
2017-03-26 01:05:00	NA	NA	89.03
2017-03-26 01:10:00	NA	NA	88.44
2017-03-26 01:15:00	NA	NA	87.97
2017-03-26 01:20:00	NA	NA	87.47
2017-03-26 01:25:00	NA	NA	86.79
2017-03-26 01:30:00	NA	NA	85.94
2017-03-26 01:35:00	NA	85.05	85.05
2017-03-26 01:40:00	NA	84.16	84.16
2017-03-26 01:45:00	NA	83.26	83.26
2017-03-26 01:50:00	NA	81.98	81.98
2017-03-26 01:55:00	NA	80.26	80.26
2017-03-26 02:00:00	NA	79.17	79.17
2017-03-26 02:05:00	NA	78.77	78.77
2017-03-26 02:10:00	NA	78.92	78.92
2017-03-26 02:15:00	NA	79.55	NA
2017-03-26 02:20:00	NA	80.55	NA
2017-03-26 02:25:00	NA	82.03	NA
2017-03-26 02:30:00	NA	84.41	NA
2017-03-26 02:35:00	NA	87.36	NA
2017-03-26 02:40:00	NA	89.26	NA
2017-03-26 02:45:00	NA	90.21	NA
2017-03-26 02:50:00	NA	90.7	NA
2017-03-26 02:55:00	NA	90.98	NA
2017-03-26 03:00:00	NA	91.19	NA
2017-03-26 03:05:00	NA	91.37	NA
2017-03-26 03:10:00	NA	91.65	NA
2017-03-26 03:15:00	NA	91.84	NA
2017-03-26 03:20:00	NA	91.93	NA
2017-03-26 03:25:00	NA	91.88	91.88
2017-03-26 03:30:00	NA	91.53	91.53
2017-03-26 03:35:00	NA	91.26	91.26
2017-03-26 03:40:00	NA	91.08	91.08
2017-03-26 03:45:00	NA	90.93	90.93
2017-03-26 03:50:00	NA	90.74	90.74
2017-03-26 03:55:00	NA	90.42	90.42
2017-03-26 04:00:00	NA	89.95	89.95
2017-03-26 04:05:00	NA	NA	89.49
2017-03-26 04:10:00	NA	NA	89.31
2017-03-26 04:15:00	NA	NA	89.66
2017-03-26 04:20:00	NA	NA	90.48
2017-03-26 04:25:00	NA	NA	91.7
2017-03-26 04:30:00	NA	NA	92.62
2017-03-26 04:35:00	NA	NA	93.15
2017-03-26 04:40:00	NA	NA	93.26
2017-03-26 04:45:00	NA	NA	92.9
2017-03-26 04:50:00	NA	NA	91.91
2017-03-26 04:55:00	NA	NA	89.97
2017-03-26 05:00:00	NA	NA	87.47
2017-03-26 05:05:00	NA	NA	85.81
2017-03-26 05:10:00	NA	NA	85.38
2017-03-26 05:15:00	NA	NA	85.73
2017-03-26 05:20:00	NA	NA	86.52
2017-03-26 05:25:00	NA	NA	87.56
2017-03-26 05:30:00	NA	NA	88.44
2017-03-26 05:35:00	NA	NA	88.8
2017-03-26 05:40:00	NA	NA	88.94
2017-03-26 05:45:00	NA	NA	89.03
2017-03-26 05:50:00	NA	NA	89.13
2017-03-26 05:55:00	NA	NA	89.27
2017-03-26 06:00:00	NA	NA	89.53
2017-03-26 06:05:00	NA	NA	90.01
2017-03-26 06:10:00	NA	NA	90.5
2017-03-26 06:15:00	NA	NA	90.83
2017-03-26 06:20:00	NA	NA	91.05
2017-03-26 06:25:00	NA	NA	91.28
2017-03-26 06:30:00	NA	NA	91.55
2017-03-26 06:35:00	NA	NA	91.63
2017-03-26 06:40:00	NA	NA	91.47
2017-03-26 06:45:00	NA	NA	91.05
2017-03-26 06:50:00	NA	NA	90.51
2017-03-26 06:55:00	NA	NA	89.69
2017-03-26 07:00:00	NA	NA	88.31
2017-03-26 07:05:00	NA	86.56	86.56
2017-03-26 07:10:00	NA	84.77	84.77
2017-03-26 07:15:00	NA	83.58	83.58
